 49.5488  49.6477  48.8138  48.9950  48.0934
 48.8341  49.3718  49.1085  49.5931  48.8556
 48.9725  48.4907  49.5276  48.9915  49.0089
 48.7658  48.8985  49.3973  49.2193  48.7063
 49.0491  49.3070  48.9274  48.9692  49.5569
 48.9873  49.2549  49.5690  48.8795  49.2556
 49.0710  49.1158  48.8684  48.9415  49.3111
 48.8278  49.1026  48.9993  48.7804  49.2799
 49.1387  49.2672  49.3217  48.5748  49.3489
 49.4039  48.9812  48.8214  49.0100  48.9779
 49.0992  48.3408  48.6902  49.2037  48.6886
 49.4255  49.1405  48.7713  49.5660  48.8462
 48.8664  49.3411  48.5135  49.3145  48.8492
 48.9618  49.0245  49.3339  49.0523  48.9570
 48.8067  49.3458  49.1919  48.5868  49.4070
 48.6545  49.1690  48.6612  49.4058  49.0879
 49.0102  48.6732  48.6483  49.2356  48.5674
 48.8545  49.1823  48.8129  48.7719  49.3021
 49.2962  49.1458  48.6387  48.6097  48.1579
 49.5961  48.2188  49.4363  49.0101  48.6451
 49.1135  49.1328  48.3946  49.0770  49.2713
 49.1089  49.2365  49.5945  49.2895  49.0816
 48.9696  49.1924  48.8559  48.9368  48.6059
 48.7910  48.2508  49.0887  49.1048  48.9436
 48.9473  48.9665  49.5025  49.8721  48.8656
 49.2373  48.8254  49.4382  49.4460  48.8271
 49.6623  48.8847  48.9032  49.2268  48.4234
 49.3126  48.5140  48.6320  49.4114  49.4795
 48.3073  48.8756  49.4493  49.6530  49.1090
 48.6492  49.0098  48.3355  49.1121  48.9781
 48.5418  48.5264  48.6974  49.1249  48.8908
 48.1126  48.5862  48.4389  48.6327  49.2003
 49.3044  48.6025  49.9769  49.3467  49.3551
 48.7195  49.6409  49.1183  48.7885  48.8537
 48.4125  49.2010  49.2355  48.6379  48.9937
 49.1566  49.4244  48.4636  49.6942  48.7677
 49.2993  48.7539  49.5803  48.8666  49.1463
 48.3985  48.7759  49.0519  48.6344  48.8179
 48.9479  49.1063  49.1280  48.4776  49.1426
 48.6532  48.6848  48.8893  48.7291  48.8514
 49.5950  48.8700  48.9498  48.9783  48.8491
 48.4260  48.1251  49.2548  49.6390  49.3100
 48.4985  49.4430  48.9822  48.5787  48.4200
 49.2028  48.5814  48.4765  48.9821  48.8994
 48.6150  49.1491  48.9303  49.0783  48.5972
 49.6588  48.4494  49.4335  49.2331  49.3970
 48.9661  48.6497  48.7307  49.4249  48.7665
 49.4603  48.9343  49.2077  48.7742  49.1750
 48.9881  49.1567  48.4768  48.7860  48.7207
 48.8311  49.0028  48.9252  48.6179  48.7991
 48.7872  49.1487  49.4025  49.1553  48.6876
 49.5803  48.8925  49.1889  49.2572  49.2518
 49.2012  49.1291  48.3088  48.7536  49.1083
 49.2139  49.0796  48.8787  48.7459  49.6771
 49.2684  48.6204  48.3222  49.3256  48.9227
 48.8053  49.3194  49.1949  48.6728  48.8669
 48.3635  49.0071  49.0829  48.9561  49.9357
 49.8694  48.9702  48.9281  48.9769  48.9705
 48.9812  48.4101  48.9238  49.1187  48.8950
 49.3488  48.6311  49.1021  48.2656  48.9138
 49.3540  49.2729  48.9419  48.5792  48.9222
 48.8558  49.2780  48.6125  49.3592  49.0651
 49.3097  49.4546  48.8258  48.3864  49.0140
 49.0662  49.4900  48.9717  49.6220  48.3946
 48.7866  49.0992  49.2286  48.9114  49.0317
 49.1076  48.9987  50.1708  49.3658  49.2642
 49.3217  49.4747  48.8521  49.0073  49.4375
 48.4573  49.4899  48.8552  49.4086  49.4902
 48.9445  48.8930  49.1710  49.4679  48.7216
 49.1114  48.5513  48.7911  49.0496  48.9905
 49.4247  49.0988  49.1700  48.6004  48.2356
 49.2580  48.6711  49.3327  49.0662  48.8858
 48.9402  49.1646  49.0241  48.7037  49.0622
 49.3564  48.8964  48.7219  49.1787  49.2030
 48.6281  48.9485  49.3497  49.6712  49.2632
 49.1192  48.9863  48.9964  48.5776  48.5811
 48.7443  48.6804  49.0307  49.6250  49.1562
 49.3611  49.4440  48.8663  48.9956  49.1361
 49.2928  49.1571  48.7608  48.7798  49.0172
 49.2179  48.7752  49.1322  48.9417  49.5252
 48.5923  49.0132  48.6875  49.0101  49.1209
 48.8392  49.2263  49.3155  48.7189  48.6874
 49.5775  48.9973  49.3804  48.8250  49.2786
 49.7457  48.9693  49.4998  49.3002  49.8155
 48.5231  48.6884  48.7313  48.4908  48.8908
 48.9581  49.2754  48.6147  48.9775  49.3230
 48.2969  48.6379  48.9141  49.0192  49.0039
 49.2349  49.0015  49.4115  49.1189  49.5242
 48.6625  49.2419  49.4346  48.5400  48.5352
 48.9140  49.0613  48.8291  48.8691  49.5432
 48.4951  48.8394  48.8026  48.9924  49.2272
 49.2175  49.0090  48.3272  48.4729  48.3145
 49.2644  49.2311  48.5335  49.3912  49.1987
 48.9943  48.7127  49.0204  49.1938  49.0585
 48.2758  48.7518  48.7621  49.1099  49.1562
 48.6462  48.9075  48.2146  49.6187  48.4596
 48.5959  48.7000  48.4781  49.4128  48.8594
 49.4686  49.0695  48.9633  49.2926  48.8437
 48.9679  49.2604  49.0961  49.2975  49.3819
 48.9979  49.1031  49.1861  49.5260  48.9074
 48.4447  48.7599  49.4374  48.8722  48.1080
 47.9954  48.9915  49.0026  48.9463  48.8376
 49.2959  49.2076  48.6827  48.9116  49.1037
 49.2168  49.2874  48.6294  48.9793  48.8109
 48.6333  49.5406  48.6624  48.2598  49.5238
 48.8233  48.6101  49.0924  49.3733  48.5984
 49.6342  49.1078  48.7638  49.2937  49.0070
 49.0348  49.2708  49.4455  49.0756  49.0940
 49.5199  48.8683  48.2084  48.9284  48.9286
 48.6229  49.0966  49.1806  49.3164  49.1226
 48.7845  48.9431  48.6897  48.6516  49.2418
 49.3121  49.2038  48.5373  49.3464  49.1662
 49.2228  48.8548  49.5525  48.9011  48.6580
 49.7267  49.5041  49.0539  49.6533  48.8014
 49.0267  49.1245  48.8640  48.6469  49.1465
 48.9674  49.3291  49.2567  49.0066  48.9380
 48.6713  48.7950  49.0825  49.0693  49.0843
 49.4123  48.9757  48.6962  49.3220  49.1491
 48.7106  48.7795  48.9282  49.2201  48.8727
 49.4479  48.9310  48.8123  49.3385  49.0310
 48.1827  48.5219  49.4472  48.6175  48.9872
 48.5788  48.9508  48.7579  49.7421  48.3985
 49.3876  49.2613  49.2222  48.7384  48.1768
 48.7177  49.6207  49.0050  49.0236  48.5549
 49.2378  48.8308  49.1735  48.8759  49.1525
 49.4287  48.9706  49.6826  48.9995  48.9354
 48.6533  49.1367  49.6371  49.1415  49.2993
 49.1147  49.3427  48.6907  49.5148  48.8376
 49.1293  48.4440  49.5529  49.4241  49.1345
 48.6050  48.9562  48.6844  49.0060  48.7765
 48.6339  49.2992  49.3686  49.2231  48.8985
 49.7432  49.1932  49.3092  49.0467  48.5246
 48.2592  48.8910  49.1110  49.1921  49.7643
 49.1586  48.8254  48.9110  48.7296  49.6141
 48.7780  49.5138  49.0616  48.3647  48.6340
 49.7010  49.4705  48.9345  49.4829  48.6686
 49.3651  48.9688  49.0194  49.3729  49.7139
 48.9689  49.4850  49.4873  48.6108  49.0055
 49.2370  49.2710  48.2073  48.9420  49.3907
 48.9129  49.0831  48.8378  48.9339  49.1125
 49.2319  48.5161  49.4175  49.2696  49.1073
 49.0838  48.7383  48.6861  49.1482  48.6902
 48.4664  48.8725  48.1909  49.3344  49.6228
 49.4901  48.8619  48.6724  49.0536  48.9445
 49.4315  48.7321  48.5825  49.5474  49.5688
 48.5274  48.7055  49.3361  49.2078  48.7754
 48.7301  48.9498  48.7723  48.7106  49.1183
 49.2011  49.0154  48.9497  49.5329  48.6724
 48.6387  48.5590  49.0068  49.1238  48.9848
 48.9714  48.3438  48.6252  48.6536  49.6974
 48.5470  48.8604  49.5043  48.8355  48.7344
 49.2549  48.7695  49.4287  49.0842  49.0688
 49.0388  49.6393  49.1212  48.6866  49.5873
 49.1748  48.4443  49.4179  49.3479  49.3602
 49.0349  49.2012  48.4694  48.9154  48.6818
 48.7019  48.6227  49.0154  48.9101  49.3601
 49.0311  49.0914  49.1398  49.8027  48.6385
 48.6946  49.1665  49.2779  48.5870  48.2565
 49.2716  49.5014  49.0898  49.2400  48.9271
 48.9039  49.2991  49.1471  48.7679  48.8876
 49.0299  48.8015  48.8636  49.1715  49.1331
 48.6136  49.0851  48.7081  49.0127  49.0433
 48.6640  48.9793  48.6815  49.0474  48.9459
 48.9935  48.8405  48.9078  49.2861  48.6639
 48.8907  48.6018  49.5500  49.0387  48.9179
 49.2770  48.9077  48.9367  48.7906  48.8166
 49.3479  48.8942  48.5024  49.0033  48.8863
 49.1385  48.9345  49.3694  49.1501  49.2586
 49.3433  48.9522  48.8383  48.8346  48.9283
 48.9080  50.0740  48.6606  48.6172  48.9876
 49.2939  48.8931  48.6601  48.7678  48.7866
 49.5793  48.8655  49.2559  49.5640  49.4592
 48.7816  49.1445  49.5430  48.9830  48.4551
 48.9516  48.5556  49.1820  48.6173  49.3643
 48.8893  48.7857  48.9505  49.7290  48.0871
 49.4468  48.7734  49.1902  48.7111  49.0838
 49.3015  48.5074  49.0270  48.0693  49.2960
 49.5509  49.0004  48.9625  49.6529  48.8418
 48.6157  48.8925  48.8804  48.7116  48.3972
 48.6161  49.1472  49.1677  49.1114  48.8074
 49.1304  48.3561  49.3488  49.0941  49.4717
 49.1946  49.0894  48.5948  49.2126  48.9118
 49.3486  48.5158  48.7773  48.9766  48.4392
 49.1499  48.6504  49.4004  48.7393  48.5872
 49.4889  48.6777  49.0387  48.5797  48.7449
 49.6959  49.1067  49.0858  49.1043  49.1339
 48.8993  49.4776  48.3983  49.1216  48.6255
 48.9634  49.1041  48.7949  48.6849  48.6585
 48.9594  49.0802  49.2994  48.7325  48.8941
 49.0044  48.6754  49.2191  49.1751  49.5303
 49.2484  48.5958  49.4304  49.5456  48.8502
 48.7224  48.9276  49.1015  49.0503  49.6642
 48.7942  48.8525  48.6503  49.3037  49.2218
 48.6835  48.7792  49.0331  49.1299  48.9675
 49.2887  48.9232  48.7019  49.2971  48.7310
 49.3960  48.9390  49.1199  48.5323  49.3273
 49.3478  48.8918  48.6859  48.8752  49.1278
 48.9463  48.5442  48.8117  48.8565  48.7591
 48.8261  49.5327  49.0044  49.5039  48.7713
 48.5757  49.3240  49.0253  49.1363  48.6504
 49.2558  49.2603  49.1713  48.9001  48.2945
 49.3296  49.0806  49.3861  48.9902  48.9002
 48.4912  49.2620  48.9535  48.7499  49.3771
 48.3748  48.6371  49.1279  49.3917  48.5844
 49.5981  49.5612  49.3277  48.6000  49.1479
 48.9771  48.6684  48.7364  48.6298  48.9274
 48.7650  49.0440  48.6924  49.5954  48.7340
 48.2370  49.0145  48.9271  48.7251  48.7496
 48.7366  48.8815  49.4167  49.2221  49.6440
 48.6784  49.8980  49.1046  48.8789  48.6480
 48.9465  48.7350  49.0435  49.2203  48.6860
 48.5017  48.9866  49.3246  48.8647  48.8582
 49.2491  48.8799  48.8051  49.6126  48.4528
 49.2419  48.8922  49.5046  48.9955  49.1441
 48.6597  49.0661  49.9484  48.6919  49.0187
 49.4082  49.0256  48.8225  48.9114  48.1074
 49.4775  49.3250  48.8227  48.8211  48.3972
 48.9219  49.0859  49.1747  48.9815  48.5976
 49.1403  49.4251  49.0533  48.7965  49.3911
 49.0296  49.2830  48.8527  48.7151  49.0610
 48.6153  49.4358  48.8897  49.4621  48.9913
 48.8637  48.8636  48.6652  49.3304  48.3859
 48.3702  48.8958  48.6643  49.0765  49.0405
 48.7082  49.0694  48.6025  48.8193  49.3789
 48.5133  49.4468  49.2848  49.1277  49.2055
 48.9573  49.4299  48.9412  48.6388  48.6958
 48.7554  48.6054  49.1496  48.3657  48.9940
 48.9891  48.5641  49.5188  49.0590  49.5217
 48.8994  48.3799  49.0401  48.5595  49.2815
 48.9688  49.2081  49.7112  49.6447  49.1939
 48.9950  48.7615  48.6885  48.9568  49.6670
 48.5941  48.6707  48.9730  48.8549  49.1121
 48.5236  49.3429  49.0313  48.8755  48.8397
 48.3665  49.0926  48.3404  48.8660  49.2071
 48.7980  49.0269  48.6120  49.0031  49.1262
 49.3498  48.9198  49.9430  48.9696  49.0950
 48.8944  48.6275  49.4393  48.9760  49.3187
 49.0180  48.9609  49.0885  49.2890  49.2150
 48.9572  48.7767  48.8196  48.9368  48.8663
 49.3969  48.3830  49.0630  48.6112  48.8450
 49.0116  48.0914  49.1793  48.6996  49.1438
 48.8450  48.6403  48.7697  48.7743  48.7609
 49.1386  49.0680  48.5286  48.5291  49.0122
 48.3718  48.6699  48.6056  49.3551  49.5662
 48.7118  48.9410  48.6097  48.8679  49.0442
 49.2503  48.7710  48.9487  49.5054  48.9739
 49.0048  48.9401  49.8551  49.1392  49.0548
 48.3317  48.6661  48.3620  49.1689  49.3267
 48.6935  48.5411  48.8757  48.8596  49.0128
 48.8576  49.3362  48.6109  49.9144  49.1430
 48.7001  48.4754  48.2613  48.8878  49.3620
 49.3355  48.6567  48.5743  49.3154  48.7061
 49.2460  48.6938  48.3643  49.1306  49.0247
 48.9334  48.3866  48.8918  48.6346  49.1887
 49.2243  48.5629  49.8548  48.5974  49.2112
 49.5227  49.5140  49.4865  48.9133  49.5992
 48.6378  49.5120  49.2477  49.1294  48.8394
 48.9178  48.7488  49.3345  49.6350  49.1036
 48.5359  49.5623  48.6548  48.8981  48.9502
 49.5875  48.7253  49.3642  48.4966  48.8463
 48.7642  49.0645  49.5220  49.1346  48.5802
 49.2230  48.9314  49.4393  48.7665  49.1171
 49.5661  48.6287  49.2530  49.4846  49.0088
 48.9407  49.4698  48.9253  48.6891  48.6283
 49.5332  49.8117  49.1841  48.8156  49.1832
 48.6913  49.1961  49.1653  48.8588  48.8591
 48.5982  48.8157  49.5478  49.0569  48.5247
 48.9039  48.7602  48.8389  49.2236  48.8025
 48.8182  48.6920  48.8570  48.8296  48.8716
 49.6536  48.9692  49.0486  48.8578  48.7897
 48.8669  49.2283  49.3705  48.8991  49.1176
 48.7646  49.0596  49.1714  49.1178  48.7163
 49.1971  48.7200  48.4887  49.8194  48.8255
 48.9592  49.0573  48.8502  48.5911  48.7803
 49.4062  48.9463  48.8954  49.0760  48.8662
 49.3522  49.0342  48.5561  48.7327  49.0443
 49.2885  48.9957  48.7879  49.5074  49.2152
 49.0762  49.0901  49.2076  49.4137  49.0693
 48.4896  49.2174  49.5447  49.1418  49.5258
 49.3052  49.3068  48.9876  49.2614  49.0181
 48.8954  48.7617  48.8320  48.8996  48.3773
 48.7755  49.0695  49.1621  49.6724  49.0922
 48.8660  49.3330  48.5360  49.7111  48.7534
 49.1135  48.7006  48.8017  49.1574  48.9689
 49.1126  48.6218  48.9779  49.3299  49.2294
 48.7969  48.9587  49.2330  48.8147  49.0602
 48.8288  49.4185  48.8542  49.5172  48.9879
 49.0655  49.0019  49.4778  48.9606  49.2206
 48.6581  48.9492  49.5286  49.3547  49.2466
 49.7869  49.4370  48.9798  48.5140  49.0442
 48.5658  48.7303  48.7527  49.8281  48.7347
 49.0531  48.5479  48.5335  48.6957  48.7804
 48.4353  48.8254  49.9681  49.1495  49.4478
 49.4344  48.4758  48.2396  48.7294  49.5373
 49.3572  48.5302  49.4776  49.4657  48.6743
 48.9858  48.9616  48.7425  49.2092  48.7054
 48.5242  49.4207  48.8676  49.0508  49.1549
 49.1294  49.6648  49.3018  48.5853  49.2683
 48.7813  49.3411  48.7677  48.8719  49.2141
 48.8425  48.9837  49.0231  49.5539  49.0877
 48.4483  49.7824  49.2822  48.2987  48.9099
 49.3233  49.0314  48.6238  48.9457  48.7530
 49.1506  48.8556  49.4790  49.1484  48.6561
 48.7576  49.0163  48.8784  49.0768  48.5801
 48.7145  48.4044  49.4254  48.6640  48.8597
 49.3792  49.5210  48.5822  49.0197  49.0384
 49.1321  48.4103  49.4290  49.0622  48.3125
 49.0529  48.8971  49.5840  49.0570  49.4131
 49.1953  48.4132  49.1416  49.1916  48.9266
 49.1999  48.6237  49.2997  49.2570  49.2546
 48.5962  49.1921  49.1935  48.6444  48.8949
 48.9461  48.6838  49.2980  48.6533  48.9440
 48.7933  48.7645  48.9607  48.7752  48.9134
 49.3452  49.2904  48.8101  48.8016  49.1405
 48.8545  49.1935  49.3931  48.6379  48.9737
 49.0472  48.9031  48.9525  48.8002  48.7031
 48.7160  48.8813  49.5620  48.7015  49.1151
 49.0402  49.0065  49.3915  48.8734  48.8971
 48.7603  48.8976  49.1119  48.9587  48.1630
 49.0052  49.7028  49.6977  49.0934  48.8951
 49.0474  49.2094  49.3639  48.5780  48.7200
 48.7664  48.6751  49.6109  48.6241  49.0668
 48.6563  49.7685  49.0655  49.0159  48.9995
 48.8427  48.8122  48.8731  48.8923  48.9658
 48.8044  48.3496  48.7997  49.2036  48.8867
 49.0391  48.8799  48.5026  49.3590  48.8185
 48.4435  49.0125  49.0942  48.8708  48.8291
 48.6541  48.5415  49.2909  48.5942  48.3845
 49.3452  48.4527  49.4004  49.1447  49.3724
 48.9735  49.4213  49.6032  49.1415  49.2568
 48.5901  48.7265  48.9562  48.9938  49.0857
 48.7305  48.3263  49.6042  48.2227  48.3512
 49.2454  48.9378  49.5202  48.7213  48.1065
 48.6360  49.0556  49.1383  49.1713  49.2172
 48.5837  49.1222  49.0159  48.4934  49.4284
 48.6661  48.6984  49.1215  49.6123  49.1044
 49.0564  48.9964  49.2639  48.7511  49.0333
 49.0902  49.1831  48.6938  48.4286  48.9692
 48.6878  48.4485  49.3269  48.8102  48.7892
 49.5049  48.7896  48.8991  49.0995  49.3359
 49.1541  48.7921  48.5958  48.4315  48.9381
 48.5444  48.8509  49.6237  48.9994  48.8492
 49.2290  49.1774  48.9899  48.3211  48.4672
 49.1234  49.2806  49.3478  48.7165  48.6865
 49.3323  48.7068  49.3720  48.9121  48.6604
 48.4019  49.0246  48.6819  49.1946  49.3691
 49.5963  49.1991  48.7872  49.0243  49.2770
 49.1745  49.3795  48.6914  48.9481  48.7618
 49.1977  49.2384  49.0850  49.5315  48.8010
 49.1384  48.8905  48.6020  48.9991  49.3072
 48.5697  48.8754  49.9290  48.4889  49.3028
 48.9646  48.7327  48.6144  48.9947  49.3891
 49.1029  48.8927  49.3996  48.9777  49.4253
 48.1688  48.8056  49.4487  49.0988  48.8040
 48.5600  49.1509  48.9512  48.8057  49.3229
 49.2012  48.2084  48.5670  49.1797  48.3305
 49.2312  49.0711  48.9443  48.5094  48.8132
 49.5191  49.2061  48.5642  49.6366  48.0701
 49.2887  48.4058  49.1232  49.2558  48.6853
 48.5524  49.3589  49.4681  49.1530  48.8169
 49.3020  48.9933  48.0323  48.9513  49.2618
 49.1682  48.8869  49.9689  49.7697  48.0508
 49.0630  48.7259  49.2839  49.3649  48.7120
 48.6919  48.4370  49.9872  48.6393  48.9224
 49.2768  48.7737  48.2044  49.3818  48.5419
 49.3122  48.7229  48.9759  49.2269  48.9722
 48.3089  49.3311  49.1312  48.4998  48.8988
 49.0185  49.4563  48.7405  48.8234  48.8119
 49.6523  48.5076  48.3800  49.7329  49.3391
 49.0776  49.2405  49.2029  49.4125  49.7096
 49.0317  48.9833  48.4269  48.9946  48.9154
 49.1299  49.4151  49.1407  49.7091  49.0976
 48.4418  48.8306  49.3962  49.3204  49.1470
 48.9236  48.7880  48.9487  48.8851  49.4944
 48.2233  49.5547  48.2429  49.1505  49.1947
 48.4495  48.9732  48.7352  49.2925  49.0851
 48.7225  48.5838  49.0853  49.1047  48.6462
 48.7417  49.3106  49.0680  49.4457  49.2575
 48.7811  48.8373  48.3029  49.0014  49.0412
 48.9883  48.9262  48.6399  48.7872  48.6898
 48.9838  48.2624  48.7240  49.0956  48.8982
 48.9294  49.6564  49.3041  49.1728  48.8647
 48.7717  49.3838  48.6554  49.5018  48.5904
 49.0178  48.9686  49.2082  48.4142  48.5701
 49.5039  49.2828  49.2011  49.5925  49.6871
 49.6343  48.5833  49.8487  48.0273  48.7065
 48.8462  49.2788  48.4935  48.6870  48.7118
 49.2290  48.7851  49.3378  49.2608  48.6847
 48.8295  49.0110  48.7609  49.0238  49.8760
 49.1849  48.5216  49.6852  49.0264  48.8560
 48.8819  48.7676  48.5820  48.4883  49.0263
 49.3375  49.0352  49.6989  48.7512  48.9567
 48.9285  48.5066  48.7898  49.4167  49.0364
 49.7034  49.0873  49.4950  49.0975  49.1692
 49.0257  48.7863  49.6466  49.0040  49.1656
 49.0036  49.2060  48.9571  48.5185  49.2729
 48.4573  48.4185  48.8459  49.1142  49.1483
 48.9306  49.4491  49.0704  48.9782  48.7889
 49.8249  49.2949  48.7332  48.8511  49.2250
 49.2026  49.2290  48.9483  48.4866  49.2744
 48.9253  48.6442  49.2689  49.3667  48.6466
 48.9470  49.2131  49.2852  48.6024  48.8168
 49.5362  49.2511  48.9770  48.9081  49.1286
 48.5367  49.8957  49.7332  49.4390  48.9572
 49.1061  49.1485  49.1874  48.9352  49.4093
 48.9664  49.0926  49.0357  48.9941  48.4635
 48.6946  48.8869  49.0512  48.6333  49.2546
 48.9380  49.3325  48.5375  48.4044  49.3204
 49.4223  49.0100  49.5427  49.2511  49.0046
 48.7998  48.7741  48.7760  48.9093  48.2248
 48.5869  50.0064  48.6659  48.9371  48.7601
 48.5275  49.1052  49.3537  48.7103  48.7671
 48.9587  48.7973  48.7277  49.2778  49.1607
 48.6679  48.7325  49.3573  48.6448  48.7105
 49.1822  48.5988  49.6417  49.6905  48.7403
 49.5477  48.5184  49.2713  48.6667  48.9321
 49.2435  48.8976  49.1914  48.6301  49.2563
 48.7987  49.5055  48.9035  48.5819  49.2099
 48.5622  49.1903  48.8824  48.3792  48.7717
 49.0090  49.1401  48.1614  48.1904  49.2602
 48.7051  49.5380  48.9918  49.0615  49.0678
 49.2429  48.8627  48.8412  49.4522  49.1617
 49.1881  49.1592  49.1675  48.6062  48.8780
 48.6245  48.8018  49.4217  49.0480  49.0269
 49.2931  49.0009  48.6905  48.7160  48.1671
 48.9807  48.9360  49.1631  49.3076  49.0170
 49.7275  49.1317  49.6421  49.3717  48.7391
 49.2784  49.3263  48.9231  48.6658  49.7652
 49.0810  49.0804  49.0527  48.9325  49.4683
 48.6621  49.0527  49.0350  48.9131  49.6191
 48.8676  49.0589  48.5449  48.1343  48.6792
 48.8863  49.5374  48.9304  49.4946  48.9485
 49.2080  48.5326  49.6292  49.0721  49.0189
 49.2063  48.7401  48.6658  48.5576  48.9240
 49.0887  49.5207  49.3479  49.4471  48.8376
 49.3597  49.2576  48.9854  48.8413  49.2828
 48.6722  48.7411  49.3216  48.7488  49.0741
 49.7127  49.1301  48.6585  49.0764  48.7365
 48.9596  48.7201  49.2606  49.3266  48.6884
 48.6540  49.1411  48.3449  48.7467  48.8741
 48.9602  49.5568  48.6951  49.1616  48.5686
 49.1519  49.2946  48.9229  49.0557  49.2479
 48.7988  49.2278  49.6920  48.9105  49.0907
 49.4398  49.7247  48.2999  48.8450  49.1474
 48.6962  48.0021  49.0397  48.7990  48.4764
 48.9894  48.5885  49.0602  49.0502  48.6045
 49.2142  48.9693  48.6581  48.2910  49.1057
 49.2610  48.4880  49.3242  48.6584  49.1159
 49.0861  49.0407  49.4713  48.5032  49.4327
 48.6616  48.7698  49.1986  48.7263  49.2011
 49.1004  48.7647  48.9756  49.0566  49.5723
 48.9538  48.4594  48.9929  48.7900  49.4962
 49.4483  49.2024  49.0121  48.8955  48.8785
 48.9078  49.0766  48.8588  49.3527  49.8371
 48.6605  48.8164  48.9017  48.8153  48.4067
 48.8369  48.6117  49.0074  48.7380  48.4072
 48.8176  48.5949  49.6112  48.8765  49.2541
 48.5670  49.3519  48.8366  48.1017  49.2745
 48.5830  49.6185  48.8238  49.0800  49.3397
 49.9836  48.6809  48.9516  48.8280  48.9445
 49.4330  49.6469  49.6669  49.4016  49.4388
 49.1786  49.5213  48.3918  49.7797  49.0128
 49.4572  48.7550  49.0272  48.8961  48.6072
 49.5556  49.0251  49.5295  49.0274  48.8035
 49.1597  49.3171  48.6924  49.2067  49.2822
 49.1705  49.5781  48.7899  48.9491  48.6299
 48.9957  49.4404  49.4901  48.6042  48.8740
 49.2774  49.0671  48.7542  48.9805  48.7293
 48.7401  49.3349  49.0652  48.9370  49.3099
 49.0343  49.0622  48.6946  49.1794  49.0483
 48.7057  49.2537  49.0742  48.9225  49.0796
 48.1901  49.3285  48.9684  48.3650  48.9329
 48.2461  49.5479  49.6933  48.8519  49.3885
 49.3352  49.6302  48.4788  48.7441  48.6793
 49.0141  49.9854  48.9195  48.5419  48.8660
 48.3027  48.8458  48.5826  49.2355  49.1720
 49.1753  50.0727  49.6628  49.2285  49.9055
 48.7488  48.7147  48.5850  49.6348  48.4574
 49.4742  49.0096  49.0819  48.9845  49.5829
 49.0425  49.6183  48.9668  49.5116  48.9449
